1497967992643443712,-0.00290,-0.01187,0.00053,0.97748,0.20159,0.05809,-0.02296,-0.01520,-0.02010,0.06742,
1497967992743194368,-0.00518,-0.01332,0.00645,0.97264,0.22016,0.07362,-0.00888,-0.01540,-0.01055,0.05044,
1497967992843071488,-0.00623,-0.01450,0.01098,0.96837,0.23565,0.08198,0.00059,-0.00684,-0.00632,0.04060,
1497967992943493120,-0.00574,-0.01383,0.01208,0.96889,0.23534,0.07655,0.00307,-0.00187,0.01304,-0.00872,
1497967993042971392,-0.00424,-0.01217,0.00783,0.97506,0.21582,0.05155,-0.00376,0.00432,0.00779,-0.04274,
1497967993143110400,-0.00327,-0.01182,0.00212,0.98125,0.19216,0.00777,-0.01315,-0.01114,0.01229,-0.05033,
1497967993243192576,-0.00504,-0.01066,-0.00421,0.98568,0.16362,-0.03718,-0.01691,-0.02194,0.02310,-0.07126,
1497967993292766976,-0.00627,-0.01026,-0.00813,0.98711,0.15065,-0.05119,-0.01750,-0.01872,0.01834,-0.08514,
1497967993393003520,-0.00809,-0.00951,-0.01802,0.98952,0.12920,-0.06238,-0.01656,-0.00325,0.01960,-0.10436,
1497967993492561664,-0.00854,-0.00922,-0.02752,0.99200,0.10953,-0.06069,-0.01594,0.01176,0.02057,-0.10310,
1497967993593055232,-0.00796,-0.00852,-0.03744,0.99412,0.08902,-0.05923,-0.01730,0.01375,0.01760,-0.09772,
1497967993692857856,-0.00667,-0.00909,-0.04679,0.99579,0.07288,-0.05333,-0.01549,0.00726,0.01834,-0.10267,
1497967993792683264,-0.00558,-0.00895,-0.05706,0.99767,0.05890,-0.03274,-0.01063,0.01451,0.01637,-0.11383,
1497967993892601856,-0.00329,-0.00872,-0.06665,0.99899,0.04395,0.00264,-0.00903,0.02653,0.00835,-0.08531,
1497967993992537600,-0.00041,-0.00875,-0.07037,0.99837,0.04279,0.03591,-0.01205,0.02910,-0.00097,-0.02373,
1497967994092632320,0.00236,-0.00916,-0.06900,0.99651,0.05290,0.06239,-0.01678,0.02614,-0.00576,0.02626,
1497967994192594432,0.00456,-0.00999,-0.06588,0.99436,0.07131,0.07551,-0.02159,0.01283,-0.01277,0.05971,
1497967994292336384,0.00481,-0.01083,-0.05970,0.99152,0.09502,0.08601,-0.02169,0.00087,-0.00844,0.06897,
1497967994342094848,0.00461,-0.01104,-0.05684,0.98947,0.10966,0.09222,-0.02041,-0.00095,-0.00628,0.06421,
1497967994442259200,0.00501,-0.01167,-0.05088,0.98563,0.13273,0.10257,-0.01993,0.00915,-0.00849,0.06096,
1497967994542403328,0.00592,-0.01267,-0.04673,0.98269,0.15433,0.09998,-0.02251,0.01089,-0.00891,0.05061,
1497967994641749248,0.00625,-0.01319,-0.04284,0.98103,0.17094,0.08856,-0.02280,-0.00492,0.00122,0.03796,
1497967994742114560,0.00513,-0.01337,-0.03909,0.97997,0.18468,0.07152,-0.02106,-0.01680,-0.00171,0.03847,
1497967994841642496,0.00326,-0.01352,-0.03621,0.98356,0.17556,0.03373,-0.02536,-0.02013,0.00859,0.01343,
1497967994941812480,0.00166,-0.01350,-0.03749,0.98782,0.15112,-0.00927,-0.03599,-0.01023,0.00743,-0.02688,
1497967995041787904,0.00073,-0.01262,-0.04231,0.99033,0.12455,-0.04230,-0.04400,-0.00374,0.02588,-0.06362,
1497967995141332992,0.00007,-0.01005,-0.04966,0.99304,0.09050,-0.06060,-0.04475,-0.00465,0.03648,-0.08365,
1497967995241671936,-0.00201,-0.00826,-0.05707,0.99521,0.07017,-0.05709,-0.03715,-0.00741,0.03177,-0.06235,
1497967995292398080,-0.00261,-0.00806,-0.05807,0.99592,0.06810,-0.04895,-0.03327,-0.00277,0.03046,-0.03823,
1497967995391076864,-0.00190,-0.00525,-0.05824,0.99721,0.06335,-0.02588,-0.02968,0.01303,0.03713,0.02947,
1497967995491288576,0.00167,-0.00122,-0.05067,0.99668,0.07518,-0.01003,-0.02971,0.03997,0.04077,0.11280,
1497967995591049472,0.00720,0.00297,-0.03700,0.99469,0.09688,-0.00022,-0.03473,0.06002,0.05098,0.15398,
1497967995691306240,0.01373,0.00754,-0.02006,0.99210,0.11713,0.00371,-0.04481,0.05508,0.03261,0.18364,
1497967995791617536,0.01751,0.00905,-0.00099,0.98884,0.13887,0.00203,-0.05389,0.02040,0.00249,0.21053,
1497967995891279360,0.01727,0.00877,0.01982,0.98551,0.15816,-0.00178,-0.06122,-0.01590,-0.00045,0.20137,
1497967995991660800,0.01463,0.00877,0.03752,0.98326,0.16945,-0.00781,-0.06651,-0.02245,0.00794,0.16001,
1497967996090912512,0.01282,0.01012,0.05044,0.98176,0.17596,-0.00538,-0.07178,-0.01301,0.01967,0.09881,
1497967996191549184,0.01219,0.01351,0.05654,0.97997,0.18413,-0.00474,-0.07571,-0.01064,0.03731,0.02706,
1497967996290830080,0.01115,0.01791,0.05532,0.97981,0.18410,-0.00935,-0.07745,-0.01268,0.05030,-0.01797,
1497967996340885760,0.01067,0.02072,0.05432,0.98055,0.17968,-0.01353,-0.07783,-0.01158,0.05680,-0.01768,
1497967996440382976,0.00937,0.02688,0.05344,0.98240,0.16858,-0.01839,-0.07833,-0.00927,0.06675,-0.00758,
1497967996540833792,0.00903,0.03356,0.05490,0.98228,0.17175,-0.01370,-0.07380,0.00637,0.06052,0.01521,
1497967996640169984,0.01008,0.03814,0.05641,0.97976,0.18762,0.00861,-0.06922,0.01600,0.04207,0.00661,
1497967996740442880,0.01053,0.04286,0.05534,0.97683,0.20064,0.04382,-0.06021,-0.00373,0.03857,-0.02158,
1497967996840122880,0.00769,0.04642,0.05187,0.97414,0.20892,0.07185,-0.04737,-0.04470,0.03886,-0.05361,
1497967996940229376,0.00190,0.05019,0.04462,0.97676,0.19945,0.07016,-0.03515,-0.07047,0.03831,-0.08439,
1497967997040288512,-0.00560,0.05335,0.03493,0.98345,0.17447,0.03572,-0.03321,-0.06424,0.03140,-0.09916,
1497967997140150272,-0.01008,0.05680,0.02534,0.98835,0.14699,-0.00977,-0.03825,-0.03845,0.02838,-0.10685,
1497967997240135424,-0.01207,0.05915,0.01535,0.99025,0.12106,-0.04869,-0.04870,-0.00427,0.01600,-0.09326,
1497967997290933760,-0.01246,0.05955,0.01097,0.99047,0.11207,-0.06009,-0.05289,0.00907,0.01283,-0.07863,
1497967997389654272,-0.01095,0.05953,0.00487,0.99082,0.10251,-0.06420,-0.06038,0.02970,-0.00010,-0.04726,
1497967997490136832,-0.00965,0.05787,0.00209,0.99082,0.09732,-0.06463,-0.06797,0.01966,-0.00688,-0.00439,
1497967997590673664,-0.00941,0.05658,0.00427,0.99093,0.09808,-0.06359,-0.06625,0.00092,-0.00270,0.03346,
1497967997689983488,-0.00961,0.05658,0.00833,0.99092,0.11444,-0.04289,-0.05596,-0.00526,-0.00318,0.04556,
1497967997789359616,-0.00963,0.05560,0.01339,0.99018,0.13055,-0.01882,-0.04643,0.00499,-0.01721,0.05611,
1497967997889528576,-0.00852,0.05279,0.01902,0.98865,0.14311,-0.00560,-0.04544,0.01191,-0.02938,0.05828,
1497967997990663168,-0.00758,0.04931,0.02489,0.98784,0.14793,-0.00772,-0.04719,0.00813,-0.03481,0.06702,
1497967998089085696,-0.00674,0.04472,0.03135,0.98556,0.16285,-0.00203,-0.04636,0.01464,-0.04258,0.06965,
1497967998189447168,-0.00511,0.03987,0.03689,0.97937,0.19510,0.02927,-0.04376,0.01340,-0.04320,0.04034,
1497967998289228544,-0.00502,0.03531,0.03908,0.97263,0.21943,0.06660,-0.03762,-0.00713,-0.03932,0.01003,
1497967998339917312,-0.00597,0.03311,0.03936,0.97159,0.22192,0.07378,-0.03635,-0.01890,-0.03463,0.00268,
1497967998439259904,-0.00868,0.03011,0.03790,0.97459,0.21328,0.05676,-0.03825,-0.03486,-0.02123,-0.02904,
1497967998539313920,-0.01175,0.02911,0.03390,0.97934,0.19610,0.02985,-0.03930,-0.02676,-0.00107,-0.05273,
1497967998638944768,-0.01499,0.02950,0.02750,0.98539,0.16446,-0.00832,-0.04356,-0.02110,0.01151,-0.07907,
1497967998738657792,-0.01814,0.03182,0.01754,0.99019,0.11497,-0.06149,-0.05033,-0.02418,0.03260,-0.11725,
1497967998839266816,-0.02075,0.03605,0.00545,0.99103,0.07985,-0.09726,-0.04500,-0.02772,0.03194,-0.11105,
1497967998938822912,-0.02278,0.03810,-0.00271,0.99316,0.06909,-0.08787,-0.03372,-0.01500,0.01690,-0.05794,
1497967999038386944,-0.02474,0.03741,-0.00431,0.99514,0.07391,-0.05911,-0.02730,-0.00726,-0.00084,0.01892,
1497967999138782976,-0.02538,0.03651,0.00158,0.99473,0.09110,-0.03901,-0.02628,0.00135,-0.01165,0.07488,
1497967999238555136,-0.02218,0.03550,0.01117,0.99267,0.11685,-0.01765,-0.02531,0.02030,-0.01235,0.08287,
1497967999338304512,-0.01952,0.03212,0.01827,0.98899,0.14509,0.01343,-0.02584,0.03630,-0.01693,0.06664,
1497967999389171712,-0.01773,0.03062,0.02071,0.98682,0.15742,0.02527,-0.02775,0.03841,-0.01908,0.05640,
1497967999489210368,-0.01403,0.02857,0.02606,0.98352,0.17443,0.03455,-0.03256,0.03170,-0.01544,0.04496,
1497967999588275456,-0.01239,0.02653,0.02852,0.98135,0.18575,0.03198,-0.03780,0.01349,-0.01231,0.02501,
1497967999688133120,-0.01293,0.02424,0.03141,0.97996,0.19347,0.02631,-0.03954,-0.00302,-0.01027,0.01562,
1497967999788398848,-0.01434,0.02342,0.03166,0.97853,0.20109,0.02298,-0.03893,-0.00734,-0.00763,0.00988,
1497967999888954112,-0.01532,0.02304,0.03231,0.97737,0.20671,0.02193,-0.03914,-0.00967,-0.00791,0.01502,
1497967999988228608,-0.01783,0.02159,0.03363,0.97795,0.20397,-0.00015,-0.04477,-0.03425,-0.00180,0.00330,
1497968000088279040,-0.02180,0.02187,0.03085,0.98146,0.18297,-0.03040,-0.04837,-0.04377,0.00797,-0.03681,
1497968000187833344,-0.02582,0.02290,0.02471,0.98465,0.16178,-0.04649,-0.04622,-0.03649,0.01727,-0.06369,
1497968000287660800,-0.02897,0.02488,0.01761,0.98867,0.13685,-0.04667,-0.04032,-0.02424,0.03374,-0.07431,
1497968000387634688,-0.03069,0.02790,0.00988,0.99176,0.11434,-0.04632,-0.03447,-0.01541,0.03372,-0.07291,
1497968000438508032,-0.03116,0.02894,0.00721,0.99299,0.10386,-0.04669,-0.03166,-0.01460,0.03230,-0.06042,
1497968000537580032,-0.03331,0.03157,0.00238,0.99421,0.09159,-0.05017,-0.02539,-0.02008,0.03080,-0.03880,
1497968000637536512,-0.03459,0.03393,0.00095,0.99489,0.08970,-0.04297,-0.01753,-0.00554,0.01825,-0.00998,
1497968000737785856,-0.03306,0.03480,0.00199,0.99466,0.10186,-0.01125,-0.01189,0.02545,0.00464,0.00855,
1497968000837260288,-0.02946,0.03456,0.00349,0.99335,0.11127,0.02673,-0.01248,0.03465,0.00356,0.01736,
1497968000937333504,-0.02569,0.03435,0.00525,0.99113,0.12261,0.04881,-0.01599,0.03799,-0.00294,0.02575,
1497968001037388800,-0.02258,0.03373,0.00752,0.98892,0.13460,0.05891,-0.02140,0.02896,-0.00381,0.02337,
1497968001137556992,-0.02103,0.03335,0.00980,0.98789,0.14154,0.05811,-0.02576,0.00980,-0.00284,0.01896,
1497968001236991232,-0.02180,0.03328,0.01074,0.98790,0.14582,0.04430,-0.02887,-0.00808,-0.00604,0.01749,
1497968001337011200,-0.02346,0.03248,0.01253,0.98853,0.14631,0.02045,-0.03137,-0.01892,-0.00999,0.01553,
1497968001386636288,-0.02473,0.03203,0.01384,0.98886,0.14501,0.00570,-0.03310,-0.02259,-0.01133,0.01417,
1497968001486758912,-0.02712,0.03139,0.01459,0.98945,0.13812,-0.02141,-0.03819,-0.01927,-0.00003,-0.00288,
1497968001586426112,-0.02838,0.03166,0.01314,0.98975,0.13507,-0.02847,-0.03649,-0.00673,0.00701,-0.02173,
1497968001686684928,-0.02769,0.03233,0.01140,0.99018,0.13378,-0.02078,-0.03496,0.00884,0.00220,-0.01064,
1497968001786545408,-0.02623,0.03264,0.01154,0.98983,0.13672,-0.01587,-0.03598,0.01163,0.00506,0.00610,
1497968001886442752,-0.02546,0.03336,0.01249,0.98946,0.13953,-0.01231,-0.03663,0.00429,0.00535,0.01331,
1497968001986184960,-0.02553,0.03388,0.01358,0.98918,0.14142,-0.01171,-0.03726,0.00040,0.00749,0.00585,
1497968002086408192,-0.02592,0.03412,0.01355,0.98916,0.14155,-0.01194,-0.03723,-0.00458,-0.00711,-0.00221,
1497968002186016256,-0.02749,0.03295,0.01309,0.98918,0.14199,-0.01126,-0.03528,-0.01697,-0.00720,-0.00177,
1497968002286193408,-0.02898,0.03386,0.01292,0.98937,0.14195,-0.00935,-0.03025,-0.00159,0.02505,-0.00068,
1497968002385813504,-0.02728,0.03624,0.01331,0.98990,0.13798,-0.01330,-0.02979,0.03977,0.00501,0.01326,
1497968002436151296,-0.02528,0.03598,0.01397,0.98945,0.13958,-0.01709,-0.03488,0.05244,-0.01055,0.01051,
1497968002536039424,-0.02134,0.03541,0.01454,0.98883,0.14045,-0.01653,-0.04717,0.02639,0.00073,0.01076,
1497968002635629312,-0.02085,0.03499,0.01657,0.98736,0.14783,-0.01744,-0.05442,-0.00861,0.00235,0.02265,
1497968002735621376,-0.02210,0.03792,0.01788,0.98653,0.15028,-0.02707,-0.05861,-0.00178,0.04303,0.01298,
1497968002835685632,-0.02072,0.04211,0.01917,0.98608,0.15011,-0.03245,-0.06379,0.02730,0.03987,0.02654,
1497968002935764480,-0.01780,0.04628,0.02281,0.98551,0.15291,-0.03072,-0.06662,0.02097,0.04146,0.04084,
1497968003035743488,-0.01724,0.05062,0.02470,0.98490,0.15848,-0.02674,-0.06443,0.00445,0.06209,-0.00608,
1497968003135277824,-0.01755,0.05709,0.02192,0.98624,0.15405,-0.02760,-0.05336,0.00343,0.07732,-0.03835,
1497968003235482624,-0.01846,0.06477,0.01903,0.98805,0.14544,-0.03208,-0.03967,-0.02308,0.06471,-0.01284,
1497968003335533568,-0.02224,0.07047,0.01910,0.98833,0.14689,-0.03382,-0.02197,-0.05209,0.05142,-0.01148,
1497968003435367936,-0.02696,0.07390,0.01750,0.98923,0.14335,-0.02943,-0.00400,-0.03636,0.00534,-0.02161,
1497968003486050816,-0.02840,0.07297,0.01648,0.98946,0.14201,-0.02832,0.00138,-0.02800,-0.02851,-0.02807,
1497968003585709056,-0.03094,0.06879,0.01294,0.98985,0.14016,-0.01618,0.01715,-0.02662,-0.04643,-0.03669,
1497968003685039104,-0.03430,0.06372,0.00990,0.98934,0.13967,-0.00178,0.04121,-0.03012,-0.06009,-0.02460,
1497968003785234432,-0.03692,0.05702,0.00795,0.98863,0.13558,0.00280,0.06497,-0.02730,-0.05451,-0.02500,
1497968003884813568,-0.03884,0.05191,0.00499,0.98798,0.12839,0.00590,0.08591,-0.01635,-0.03586,-0.03089,
1497968003984891392,-0.04082,0.04970,0.00257,0.98698,0.11915,0.00609,0.10785,-0.01194,-0.00646,-0.01857,
1497968004084902400,-0.04185,0.05063,0.00089,0.98569,0.11384,-0.00410,0.12425,-0.00466,0.01289,-0.00827,
1497968004184590336,-0.04112,0.05075,0.00131,0.98517,0.10884,-0.01077,0.13219,0.02102,0.00412,0.01458,
1497968004284818944,-0.03661,0.05213,0.00316,0.98583,0.10581,0.00176,0.13017,0.05096,0.01817,0.02200,
1497968004384941056,-0.03131,0.05348,0.00544,0.98667,0.10846,0.01242,0.12069,0.05016,0.01225,0.02756,
1497968004434842624,-0.02934,0.05357,0.00672,0.98717,0.11015,0.00909,0.11523,0.03748,-0.00782,0.02975,
1497968004534563840,-0.02679,0.05114,0.00955,0.98724,0.11507,0.00098,0.11004,0.01271,-0.04284,0.02461,
1497968004634342144,-0.02724,0.04662,0.00950,0.98717,0.11598,0.00188,0.10976,-0.01755,-0.05570,-0.00956,
1497968004735009536,-0.02961,0.04160,0.00771,0.98753,0.10939,-0.00246,0.11316,-0.01939,-0.05450,-0.02311,
1497968004835034112,-0.03010,0.03777,0.00627,0.98749,0.10704,-0.00907,0.11540,0.01093,-0.03087,-0.01517,
1497968004934828288,-0.02696,0.03578,0.00513,0.98796,0.10551,-0.00933,0.11275,0.03918,-0.01752,-0.00670,
1497968005034177536,-0.02207,0.03503,0.00548,0.98880,0.10567,-0.01099,0.10481,0.04673,-0.00616,-0.00097,
1497968005134230528,-0.01739,0.03770,0.00387,0.98969,0.10600,-0.00966,0.09585,0.04316,0.05743,-0.03401,
1497968005234414592,-0.01398,0.04682,0.00253,0.99107,0.10120,-0.01376,0.08571,0.01297,0.09576,0.01045,
1497968005334791424,-0.01478,0.06150,0.00626,0.99157,0.10128,-0.02873,0.07553,0.00385,0.19723,0.06647,
1497968005433836032,-0.01175,0.08518,0.01416,0.99144,0.10440,-0.04425,0.06480,0.05811,0.27846,0.08995,
1497968005484428288,-0.00725,0.09975,0.01897,0.99150,0.10897,-0.04504,0.05498,0.10318,0.28170,0.09977,
1497968005583700992,0.00743,0.13006,0.02822,0.99082,0.12591,-0.03711,0.03235,0.17078,0.29297,0.07926,
1497968005683422208,0.02573,0.15690,0.03481,0.98898,0.13778,-0.05195,0.01506,0.18362,0.22766,0.04950,
1497968005783617024,0.04044,0.17399,0.03765,0.98625,0.13875,-0.08943,-0.00823,0.11962,0.11660,0.00837,
1497968005883710720,0.05035,0.18177,0.03611,0.98233,0.13785,-0.12410,-0.02513,0.07806,0.04432,-0.05753,
1497968005983303424,0.05742,0.18216,0.02975,0.98268,0.12142,-0.13357,-0.04188,0.04420,-0.04414,-0.04908,
1497968006083049728,0.05689,0.17958,0.02552,0.98421,0.11877,-0.12481,-0.04067,-0.03001,-0.00079,-0.02199,
1497968006183391744,0.05520,0.18075,0.02547,0.98670,0.11587,-0.10879,-0.03401,-0.01661,-0.01417,0.00931,
1497968006282896640,0.05746,0.18040,0.02715,0.98845,0.12278,-0.08110,-0.03615,0.01754,-0.02534,0.00983,
1497968006383247360,0.06032,0.17913,0.02697,0.98805,0.12859,-0.06760,-0.05143,0.02994,-0.01656,-0.01839,
1497968006483505920,0.06429,0.18277,0.02372,0.98772,0.12970,-0.06248,-0.06073,0.06651,0.03413,-0.04909,
1497968006532647168,0.06856,0.18532,0.02211,0.98700,0.13404,-0.06237,-0.06310,0.10018,0.04624,-0.03585,
1497968006633224704,0.08066,0.19129,0.01651,0.98423,0.14115,-0.07484,-0.07590,0.13844,0.06868,-0.06930,
1497968006732567552,0.09515,0.19738,0.00826,0.98365,0.13509,-0.08854,-0.07964,0.17662,0.04588,-0.08993,
